rennen,jahr,stage_id,stage_num,km,hm,ps,D,parcours_type,terrain,sicherheit,avg_speed_winner,won_how,win_type,startlist_quality
Vuelta,2023,16,16,120.1,2122.0,153.0,1.2739383846794339,Hills uphill finish,Medium_Mountain,0.2694422258297259,45.497,3.9 km solo,Solo,846.0
Vuelta,2023,17,17,124.4,3269.0,464.0,3.729903536977492,Mountains uphill finish,Hilly_Difficult,0.5139896284271284,38.095,Other,Unknown type,846.0
Vuelta,2023,18,18,178.9,4630.0,422.0,2.358859698155394,Mountains uphill finish,Mountain,0.4731523176578325,37.321,29 km solo,Solo,846.0
Vuelta,2023,19,19,177.1,919.0,8.0,0.04517221908526257,Flat,Flat,0.8035236690983595,47.833,Sprint of large group,Large group sprint,846.0
Vuelta,2023,20,20,207.8,4361.0,186.0,0.8950914340712223,Hills flat finish,Mountain,0.47177910977910964,41.632,Sprint of small group,Small group sprint,846.0
Vuelta,2023,21,21,101.5,878.0,12.0,0.11822660098522167,Flat,Flat,0.6582402389277391,42.228,Sprint of small group,Small group sprint,846.0
Giro,2010,2,2,209.0,684.0,3.0,0.014354066985645933,Flat,Flat,0.7832822175781736,42.255,Sprint of large group,Large group sprint,878.0
Giro,2010,3,3,224.0,322.0,1.0,0.004464285714285714,Flat,Flat,0.8982366818230788,44.79,Sprint of large group,Large group sprint,878.0
Giro,2010,5,5,168.0,1067.0,40.0,0.23809523809523808,Hills flat finish,Hilly,0.38611390692640696,44.61,Sprint of 127 riders,Small group sprint,878.0
Giro,2010,6,6,172.0,2420.0,115.0,0.6686046511627907,Hills flat finish,Hilly_Difficult,0.6458095238095237,39.042,11 km solo,Solo,878.0
Giro,2010,7,7,220.0,2373.0,141.0,0.6409090909090909,Hills flat finish,Hilly_Difficult,0.4973904652424008,42.09,Sprint of small group,Small group sprint,878.0
Giro,2010,8,8,189.0,3424.0,246.0,1.3015873015873016,Mountains uphill finish,Medium_Mountain,0.5065843795093794,38.996,6 km solo,Solo,878.0
Giro,2010,9,9,188.0,1018.0,8.0,0.0425531914893617,Hills uphill finish,Flat,0.7935747601641567,45.432,Sprint of large group,Large group sprint,878.0
Giro,2010,10,10,220.0,2292.0,43.0,0.19545454545454546,Hills flat finish,Rolling,0.45145978286419464,37.797,Sprint of large group,Large group sprint,878.0
Giro,2010,11,11,262.0,4024.0,135.0,0.5152671755725191,Hills uphill finish,Mountain,0.4739489330114328,40.465,0.8 km solo,Solo,878.0
Giro,2010,12,12,206.0,1651.0,61.0,0.2961165048543689,Hills flat finish,Hilly,0.72652048992674,39.135,Sprint of 50 riders,Small group sprint,878.0
Giro,2010,13,13,223.0,2036.0,97.0,0.4349775784753363,Hills flat finish,Hilly_Difficult,0.4057681585957901,40.892,Sprint of 57 riders,Small group sprint,878.0
Giro,2010,14,14,205.0,2214.0,191.0,0.9317073170731708,Mountains flat finish,Hilly_Difficult,0.5207487373737372,41.296,30 km solo,Solo,878.0
Giro,2010,15,15,218.0,3915.0,441.0,2.022935779816514,Mountains uphill finish,Mountain,0.7093774489399495,34.244,3.5 km solo,Solo,878.0
Giro,2010,17,17,173.0,2871.0,167.0,0.9653179190751445,Mountains uphill finish,Medium_Mountain,0.45410335497835475,38.542,3 km solo,Solo,878.0
Giro,2010,18,18,143.0,1047.0,22.0,0.15384615384615385,Hills flat finish,Rolling,0.409168693181174,44.004,Sprint of large group,Large group sprint,878.0
Giro,2010,19,19,195.0,4641.0,388.0,1.9897435897435898,Mountains uphill finish,Mountain,0.5435460850424088,35.773,Sprint of small group,Small group sprint,878.0
Giro,2010,20,20,178.0,4849.0,324.0,1.8202247191011236,Mountains uphill finish,High_Mountain,0.5898983205369619,40.032,26 km solo,Solo,878.0
Giro,2011,2,2,244.0,944.0,26.0,0.10655737704918032,Flat,Flat,0.7450101289641731,42.353,Sprint of large group,Large group sprint,891.0
Giro,2011,3,3,173.0,2009.0,89.0,0.5144508670520231,Hills flat finish,Hilly_Difficult,0.5389950883699735,43.681,Sprint of 109 riders,Small group sprint,891.0
Giro,2011,4,4,216.0,2176.0,91.0,0.4212962962962963,Hills flat finish,Rolling,0.46527281248649205,,,,891.0
Giro,2011,5,5,191.0,2723.0,121.0,0.6335078534031413,Hills uphill finish,Hilly_Difficult,0.722169045469065,38.872,4 km solo,Solo,891.0
Giro,2011,6,6,216.0,3121.0,112.0,0.5185185185185185,Hills uphill finish,Hilly_Difficult,0.6004219227826819,41.058,Sprint of large group,Large group sprint,891.0
Giro,2011,7,7,110.0,2333.0,173.0,1.5727272727272728,Mountains uphill finish,Hilly,0.3966801323676323,37.761,7.2 km solo,Solo,891.0
Giro,2011,8,8,217.0,2082.0,45.0,0.2073732718894009,Hills uphill finish,Rolling,0.5471280647634547,43.436,Sprint à deux,Sprint à deux,891.0
Giro,2011,9,9,169.0,4091.0,264.0,1.5621301775147929,Mountains uphill finish,Mountain,0.5927785578392197,34.474,1.6 km solo,Solo,891.0
Giro,2011,10,10,159.0,1207.0,15.0,0.09433962264150944,Hills uphill finish,Flat,0.8447449551652341,39.615,Sprint of large group,Large group sprint,891.0
Giro,2011,11,11,144.0,2612.0,140.0,0.9722222222222222,Hills uphill finish,Medium_Mountain,0.7971660353535353,40.528,Sprint of large group,Large group sprint,891.0
Giro,2011,12,12,184.0,488.0,5.0,0.02717391304347826,Flat,Flat,0.7891257694511371,42.888,Sprint of large group,Large group sprint,891.0
Giro,2011,13,13,167.0,4208.0,352.0,2.1077844311377247,Mountains uphill finish,Mountain,0.5410449863603891,35.047,Sprint à deux,Sprint à deux,891.0
Giro,2011,14,14,172.0,4170.0,413.0,2.4011627906976742,Mountains uphill finish,Mountain,0.5918384652520684,33.9,5.2 km solo,Solo,891.0
Giro,2011,15,15,229.0,6939.0,474.0,2.069868995633188,Mountains uphill finish,High_Mountain,0.8592180753328199,30.722,5.7 km solo,Solo,891.0
Giro,2011,17,17,230.0,3852.0,158.0,0.6869565217391305,Hills flat finish,Medium_Mountain,0.7870994047619049,41.59,Sprint of 36 riders,Small group sprint,891.0
Giro,2011,18,18,151.0,2094.0,129.0,0.8543046357615894,Hills flat finish,Hilly_Difficult,0.539064484126984,45.157,Sprint of 65 riders,Small group sprint,891.0
Giro,2011,19,19,209.0,3018.0,213.0,1.0191387559808613,Mountains uphill finish,Hilly_Difficult,0.46327355072463755,38.413,Sprint à deux,Sprint à deux,891.0
Giro,2011,20,20,242.0,3512.0,330.0,1.3636363636363635,Mountains uphill finish,Mountain,0.5123878274503277,38.509,41 km solo,Solo,891.0
Giro,2012,2,2,206.0,671.0,1.0,0.0048543689320388345,Flat,Flat,0.7832822175781736,42.156,Sprint of large group,Large group sprint,886.0
Giro,2012,3,3,190.0,1184.0,10.0,0.05263157894736842,Flat,Flat,0.8106878554022517,43.698,Sprint of large group,Large group sprint,886.0
Giro,2012,5,5,209.0,842.0,35.0,0.1674641148325359,Flat,Rolling,0.3212173382173383,44.272,Sprint of large group,Large group sprint,886.0
Giro,2012,6,6,210.0,3661.0,171.0,0.8142857142857143,Hills flat finish,Medium_Mountain,0.8163107142857146,37.223,34.8 km solo,Solo,886.0
Giro,2012,7,7,205.0,3855.0,176.0,0.8585365853658536,Hills uphill finish,Medium_Mountain,0.670870238095238,35.038,Sprint à deux,Sprint à deux,886.0
Giro,2012,8,8,229.0,4097.0,209.0,0.9126637554585153,Hills flat finish,Mountain,0.49197923604173566,37.532,6.8 km solo,Solo,886.0
Giro,2012,9,9,166.0,1298.0,30.0,0.18072289156626506,Flat,Hilly,0.34099938986452133,45.428,Sprint of large group,Large group sprint,886.0
Giro,2012,10,10,186.0,2424.0,87.0,0.46774193548387094,Hills uphill finish,Hilly_Difficult,0.760583669117167,42.1,Sprint of large group,Large group sprint,886.0
Giro,2012,11,11,255.0,2167.0,58.0,0.22745098039215686,Hills flat finish,Rolling,0.5272192059372259,37.401,Sprint of large group,Large group sprint,886.0
Giro,2012,12,12,155.0,2665.0,170.0,1.096774193548387,Hills flat finish,Medium_Mountain,0.6951084054834052,38.926,1.5 km solo,Solo,886.0
Giro,2012,13,13,121.0,1740.0,65.0,0.5371900826446281,Flat,Rolling,0.5986807269119767,39.86,Sprint of large group,Large group sprint,886.0
Giro,2012,14,14,206.0,3452.0,302.0,1.4660194174757282,Mountains uphill finish,Mountain,0.520337842712843,37.05,Sprint of small group,Small group sprint,886.0
Giro,2012,15,15,169.0,4075.0,324.0,1.9171597633136095,Mountains uphill finish,Mountain,0.6002273541409573,32.139,Sprint à deux,Sprint à deux,886.0
Giro,2012,16,16,173.0,2579.0,104.0,0.6011560693641619,Hills flat finish,Hilly_Difficult,0.6087420544453824,42.893,3.7 km solo,Solo,886.0
Giro,2012,17,17,186.0,5317.0,389.0,2.0913978494623655,Mountains flat finish,High_Mountain,0.902384344521148,34.372,Sprint of small group,Small group sprint,886.0
Giro,2012,18,18,149.0,1009.0,20.0,0.1342281879194631,Flat,Flat,0.8394992266290642,49.429,Sprint of large group,Large group sprint,886.0
Giro,2012,19,19,198.0,5807.0,487.0,2.45959595959596,Mountains uphill finish,High_Mountain,0.9163522859289873,31.424,2.8 km solo,Solo,886.0
Giro,2012,20,20,219.0,6068.0,463.0,2.1141552511415527,Mountains uphill finish,High_Mountain,0.6474290722607288,31.687,12.8 km solo,Solo,886.0
Giro,2013,1,1,130.0,1114.0,15.0,0.11538461538461539,Flat,Flat,0.6290758110353699,43.66,Sprint of 127 riders,Small group sprint,930.0
Giro,2013,3,3,222.0,3908.0,172.0,0.7747747747747747,Hills flat finish,Mountain,0.41370905483405485,38.74,6.6 km solo,Solo,930.0
Giro,2013,4,4,246.0,3519.0,191.0,0.7764227642276422,Hills flat finish,Medium_Mountain,0.8461179625929626,39.43,Sprint of large group,Large group sprint,930.0
Giro,2013,5,5,203.0,1490.0,71.0,0.3497536945812808,Hills flat finish,Hilly,0.6900026327838826,43.84,Sprint of large group,Large group sprint,930.0
Giro,2013,6,6,169.0,550.0,0.0,0.0,Flat,Flat,0.8070703463203464,42.96,Sprint of large group,Large group sprint,930.0
Giro,2013,7,7,177.0,3115.0,178.0,1.0056497175141244,Hills flat finish,Medium_Mountain,0.6636845238095238,38.5,20 km solo,Solo,930.0
Giro,2013,9,9,170.0,3032.0,154.0,0.9058823529411765,Hills flat finish,Medium_Mountain,0.7752045454545455,37.57,64.5 km solo,Solo,930.0
Giro,2013,10,10,167.0,3678.0,318.0,1.904191616766467,Mountains uphill finish,Medium_Mountain,0.3953714826839829,36.08,7.5 km solo,Solo,930.0
Giro,2013,11,11,182.0,2824.0,150.0,0.8241758241758241,Hills uphill finish,Hilly_Difficult,0.7168501984126988,41.48,5.1 km solo,Solo,930.0
Giro,2013,12,12,134.0,1064.0,27.0,0.20149253731343283,Flat,Rolling,0.32211378205128205,44.23,Sprint of large group,Large group sprint,930.0
Giro,2013,13,13,254.0,1897.0,88.0,0.3464566929133858,Flat,Hilly,0.7268862634335035,41.2,Sprint of large group,Large group sprint,930.0
Giro,2013,14,14,181.0,2952.0,256.0,1.4143646408839778,Mountains uphill finish,Mountain,0.3188272005772005,38.39,Sprint à deux,Sprint à deux,930.0
Giro,2013,15,15,149.0,4069.0,348.0,2.335570469798658,Mountains uphill finish,Mountain,0.5883377298333762,31.84,23.8 km solo,Solo,930.0
Giro,2013,16,16,238.0,2803.0,102.0,0.42857142857142855,Hills flat finish,Hilly,0.46707887447170265,40.48,Sprint of small group,Small group sprint,930.0
Giro,2013,17,17,214.0,887.0,65.0,0.3037383177570093,Hills flat finish,Hilly,0.4356856684981686,40.69,17.2 km solo,Solo,930.0
Giro,2013,19,19,160.0,4335.0,347.0,2.16875,Mountains uphill finish,Mountain,0.6761370057316267,,,,930.0
Giro,2013,20,20,210.0,3663.0,272.0,1.2952380952380953,Mountains uphill finish,Medium_Mountain,0.43853567821067835,38.45,2.4 km solo,Solo,930.0
Giro,2013,21,21,197.0,671.0,5.0,0.025380710659898477,Flat,Flat,0.7870322175781737,35.8,Sprint of large group,Large group sprint,930.0
Giro,2014,2,2,219.0,1349.0,11.0,0.0502283105022831,Flat,Flat,0.7689968973127838,41.95,Sprint of large group,Large group sprint,892.0
Giro,2014,3,3,187.0,1243.0,8.0,0.0427807486631016,Flat,Flat,0.8140211887355849,41.75,Sprint of large group,Large group sprint,892.0
Giro,2014,4,4,112.0,309.0,1.0,0.008928571428571428,Flat,Flat,0.8164107142857142,47.29,Sprint of large group,Large group sprint,892.0
Giro,2014,5,5,203.0,2413.0,103.0,0.5073891625615764,Hills uphill finish,Hilly_Difficult,0.8989501712916446,38.96,Sprint of large group,Large group sprint,892.0
Giro,2014,6,6,257.0,1997.0,84.0,0.32684824902723736,Hills uphill finish,Hilly,0.74167793010017,38.84,Sprint of 23 riders,Small group sprint,892.0
Giro,2014,7,7,211.0,2645.0,74.0,0.35071090047393366,Hills flat finish,Rolling,0.40549953042164316,40.05,Sprint of large group,Large group sprint,892.0
Giro,2014,8,8,179.0,3515.0,282.0,1.5754189944134078,Mountains uphill finish,Medium_Mountain,0.4061704725829728,37.32,Sprint à deux,Sprint à deux,892.0
Giro,2014,9,9,172.0,2409.0,199.0,1.1569767441860466,Mountains uphill finish,Medium_Mountain,0.36814821428571415,38.82,Sprint à deux,Sprint à deux,892.0
Giro,2014,10,10,173.0,403.0,9.0,0.05202312138728324,Flat,Flat,0.8234107142857142,43.03,Sprint of large group,Large group sprint,892.0
Giro,2014,11,11,249.0,3435.0,128.0,0.5140562248995983,Hills flat finish,Medium_Mountain,0.586953921078921,42.92,21.4 km solo,Solo,892.0
Giro,2014,13,13,157.0,780.0,15.0,0.09554140127388536,Flat,Flat,0.8353670523233215,43.34,Sprint of 96 riders,Small group sprint,892.0
Giro,2014,14,14,164.0,3691.0,284.0,1.7317073170731707,Mountains uphill finish,Mountain,0.3906170581869111,35.82,Sprint of small group,Small group sprint,892.0
Giro,2014,15,15,225.0,2344.0,267.0,1.1866666666666668,Mountains uphill finish,Hilly,0.38044209482038416,40.53,2.2 km solo,Solo,892.0
Giro,2014,16,16,139.0,4545.0,347.0,2.4964028776978417,Mountains uphill finish,High_Mountain,0.6763564917979374,29.51,5.3 km solo,Solo,892.0
Giro,2014,17,17,208.0,1823.0,64.0,0.3076923076923077,Flat,Rolling,0.4126604225023341,44.86,Sprint of 19 riders,Small group sprint,892.0
Giro,2014,18,18,171.0,4295.0,379.0,2.216374269005848,Mountains uphill finish,Mountain,0.5162760450333983,35.4,3.9 km solo,Solo,892.0
Giro,2014,20,20,167.0,4150.0,480.0,2.874251497005988,Mountains uphill finish,Mountain,0.5692134646212588,35.54,2.8 km solo,Solo,892.0
Giro,2014,21,21,172.0,1092.0,33.0,0.19186046511627908,Flat,Medium_Mountain,0.3515499522407415,39.1,Sprint of large group,Large group sprint,892.0
Giro,2015,2,2,177.0,1868.0,58.0,0.327683615819209,Hills flat finish,Rolling,0.4445287698412697,41.93,Sprint of large group,Large group sprint,861.0
Giro,2015,3,3,136.0,2797.0,117.0,0.8602941176470589,Mountains flat finish,Medium_Mountain,0.7540408549783553,38.15,Sprint of large group,Large group sprint,861.0
Giro,2015,4,4,150.0,3050.0,163.0,1.0866666666666667,Hills flat finish,Medium_Mountain,0.623445256132756,39.48,14.1 km solo,Solo,861.0
Giro,2015,5,5,152.0,3066.0,202.0,1.3289473684210527,Mountains uphill finish,Medium_Mountain,0.5261319805194805,36.58,10.7 km solo,Solo,861.0
Giro,2015,6,6,183.0,1625.0,41.0,0.22404371584699453,Hills flat finish,Rolling,0.47254166666666636,42.28,Sprint of large group,Large group sprint,861.0
Giro,2015,7,7,264.0,2873.0,112.0,0.42424242424242425,Hills uphill finish,Hilly,0.7182908842756243,35.81,Sprint of large group,Large group sprint,861.0
Giro,2015,8,8,186.0,3842.0,253.0,1.3602150537634408,Mountains uphill finish,Mountain,0.3941961718836719,38.28,3.4 km solo,Solo,861.0
Giro,2015,9,9,224.0,4264.0,170.0,0.7589285714285714,Mountains flat finish,Mountain,0.4564695859695859,38.34,4 km solo,Solo,861.0
Giro,2015,10,10,200.0,841.0,10.0,0.05,Flat,Flat,0.8465512991910055,45.07,Sprint of 55 riders,Small group sprint,861.0
Giro,2015,11,11,153.0,2949.0,136.0,0.8888888888888888,Hills flat finish,Medium_Mountain,0.7530408549783552,39.04,25 km solo,Solo,861.0
Giro,2015,12,12,190.0,1288.0,111.0,0.5842105263157895,Hills uphill finish,Hilly_Difficult,0.3981732456140351,43.37,Sprint of large group,Large group sprint,861.0
Giro,2015,13,13,147.0,131.0,0.0,0.0,Flat,Flat,0.9191279761904763,48.16,Sprint of large group,Large group sprint,861.0
Giro,2015,15,15,165.0,4634.0,329.0,1.993939393939394,Mountains uphill finish,Mountain,0.7177533658721742,37.7,Sprint of small group,Small group sprint,861.0
Giro,2015,16,16,177.0,4951.0,371.0,2.096045197740113,Mountains uphill finish,High_Mountain,0.590428082441724,35.07,4 km solo,Solo,861.0
Giro,2015,17,17,134.0,1857.0,101.0,0.753731343283582,Hills flat finish,Hilly_Difficult,0.38135119047619065,42.8,Sprint of large group,Large group sprint,861.0
Giro,2015,18,18,170.0,2195.0,172.0,1.011764705882353,Mountains flat finish,Hilly_Difficult,0.43275198412698423,41.76,19.3 km solo,Solo,861.0
Giro,2015,19,19,236.0,5113.0,367.0,1.555084745762712,Mountains uphill finish,Mountain,0.547158168220668,36.85,6 km solo,Solo,861.0
Giro,2015,20,20,196.0,3355.0,319.0,1.6275510204081634,Mountains uphill finish,Mountain,0.4857644300144303,37.64,1.6 km solo,Solo,861.0
Giro,2015,21,21,185.0,142.0,0.0,0.0,Flat,Flat,0.9322418408797085,42.92,Sprint à deux,Sprint à deux,861.0
Giro,2016,2,2,190.0,732.0,15.0,0.07894736842105263,Flat,Flat,0.7238517705741969,40.93,Sprint of large group,Large group sprint,933.0
Giro,2016,3,3,190.0,691.0,6.0,0.031578947368421054,Flat,Flat,0.7871326147300411,43.22,Sprint of large group,Large group sprint,933.0
Giro,2016,4,4,200.0,2418.0,121.0,0.605,Hills flat finish,Hilly_Difficult,0.9014718888954185,41.83,9 km solo,Solo,933.0
Giro,2016,5,5,233.0,3459.0,105.0,0.45064377682403434,Hills uphill finish,Medium_Mountain,0.5548806166056165,41.05,Sprint of large group,Large group sprint,933.0
Giro,2016,6,6,157.0,3749.0,233.0,1.484076433121019,Mountains uphill finish,Medium_Mountain,0.3858853715728717,33.63,15 km solo,Solo,933.0
Giro,2016,7,7,211.0,2301.0,67.0,0.3175355450236967,Hills flat finish,Rolling,0.49725849065589445,42.04,Sprint of large group,Large group sprint,933.0
Giro,2016,8,8,186.0,1985.0,112.0,0.6021505376344086,Hills uphill finish,Hilly_Difficult,0.5843360389610388,43.92,24.6 km solo,Solo,933.0
Giro,2016,10,10,219.0,4618.0,261.0,1.1917808219178083,Mountains uphill finish,Mountain,0.4101780611137228,38.14,14.5 km solo,Solo,933.0
Giro,2016,11,11,227.0,777.0,61.0,0.2687224669603524,Hills flat finish,Hilly,0.3487060662039111,45.93,Sprint of 27 riders,Small group sprint,933.0
Giro,2016,12,12,182.0,122.0,0.0,0.0,Flat,Flat,0.933075174213042,42.66,Sprint of large group,Large group sprint,933.0
Giro,2016,13,13,170.0,3669.0,250.0,1.4705882352941178,Mountains flat finish,Medium_Mountain,0.4066353715728717,37.53,33.4 km solo,Solo,933.0
Giro,2016,14,14,210.0,6001.0,361.0,1.7190476190476192,Mountains flat finish,High_Mountain,0.8185153891301341,34.4,Sprint of small group,Small group sprint,933.0
Giro,2016,16,16,132.0,2737.0,236.0,1.7878787878787878,Mountains flat finish,Medium_Mountain,0.5496548971861474,44.27,Sprint à deux,Sprint à deux,933.0
Giro,2016,17,17,196.0,1567.0,35.0,0.17857142857142858,Hills flat finish,Hilly,0.6515761568475387,43.32,0.4 km solo,Solo,933.0
Giro,2016,18,18,244.0,1637.0,139.0,0.569672131147541,Hills flat finish,Hilly,0.42015059349763284,44.97,Sprint of small group,Small group sprint,933.0
Giro,2016,19,19,162.0,3905.0,315.0,1.9444444444444444,Mountains uphill finish,Mountain,0.7211193465439791,37.4,5.1 km solo,Solo,933.0
Giro,2016,20,20,134.0,4500.0,344.0,2.5671641791044775,Mountains uphill finish,High_Mountain,0.48104962602009643,30.6,14.1 km solo,Solo,933.0
Giro,2016,21,21,163.0,879.0,32.0,0.19631901840490798,Flat,Rolling,0.2985173992673992,42.84,Sprint of large group,Large group sprint,933.0
Giro,2017,1,1,206.0,2176.0,51.0,0.24757281553398058,Hills flat finish,Rolling,0.44046002567693743,39.42,0.7 km solo,Solo,881.0
Giro,2017,2,2,221.0,3518.0,91.0,0.4117647058823529,Hills flat finish,Medium_Mountain,0.42764232295482296,36.3,Sprint of large group,Large group sprint,881.0
Giro,2017,3,3,148.0,1441.0,41.0,0.27702702702702703,Flat,Rolling,0.8199375000000001,42.99,Sprint of 47 riders,Small group sprint,881.0
Giro,2017,4,4,181.0,4170.0,298.0,1.6464088397790055,Mountains uphill finish,Mountain,0.5610930419662039,36.69,16.6 km solo,Solo,881.0
Giro,2017,5,5,159.0,1780.0,43.0,0.27044025157232704,Hills flat finish,Rolling,0.5767516186299081,43.33,Sprint of large group,Large group sprint,881.0
Giro,2017,6,6,217.0,2247.0,72.0,0.3317972350230415,Hills flat finish,Rolling,0.6208811311415211,43.69,Sprint of 25 riders,Small group sprint,881.0
Giro,2017,7,7,224.0,1340.0,27.0,0.12053571428571429,Hills flat finish,Flat,0.7306973184194548,40.08,Sprint of large group,Large group sprint,881.0
Giro,2017,8,8,189.0,2127.0,110.0,0.582010582010582,Hills flat finish,Hilly_Difficult,0.6833943511198944,42.8,0.9 km solo,Solo,881.0
Giro,2017,9,9,152.0,2921.0,308.0,2.026315789473684,Mountains uphill finish,Medium_Mountain,0.5430767947330446,40.56,4.6 km solo,Solo,881.0
Giro,2017,11,11,161.0,3912.0,183.0,1.1366459627329193,Mountains flat finish,Mountain,0.5566988973036768,36.7,Sprint of 16 riders,Small group sprint,881.0
Giro,2017,12,12,229.0,2407.0,50.0,0.2183406113537118,Hills flat finish,Rolling,0.5248896768098993,43.08,Sprint of large group,Large group sprint,881.0
Giro,2017,13,13,167.0,399.0,0.0,0.0,Flat,Flat,0.8169334415584416,44.0,Sprint of large group,Large group sprint,881.0
Giro,2017,14,14,131.0,1106.0,129.0,0.9847328244274809,Mountains uphill finish,Medium_Mountain,0.5167291666666667,43.05,Sprint à deux,Sprint à deux,881.0
Giro,2017,15,15,199.0,2255.0,129.0,0.6482412060301508,Hills flat finish,Hilly_Difficult,0.7349895892151327,46.49,Sprint of 12 riders,Small group sprint,881.0
Giro,2017,16,16,222.0,5845.0,329.0,1.481981981981982,Mountains flat finish,High_Mountain,0.42378525641025655,34.65,Sprint à deux,Sprint à deux,881.0
Giro,2017,17,17,219.0,4576.0,166.0,0.7579908675799086,Mountains flat finish,Mountain,0.45611244311244303,38.32,7.8 km solo,Solo,881.0
Giro,2017,18,18,137.0,3961.0,281.0,2.051094890510949,Mountains uphill finish,High_Mountain,0.6563622102119584,35.12,Sprint à deux,Sprint à deux,881.0
Giro,2017,19,19,191.0,3551.0,250.0,1.3089005235602094,Mountains uphill finish,Medium_Mountain,0.513905808080808,39.11,10.8 km solo,Solo,881.0
Giro,2017,20,20,190.0,3721.0,227.0,1.194736842105263,Mountains flat finish,Medium_Mountain,0.5674186147186145,38.26,Sprint of small group,Small group sprint,881.0
Giro,2018,2,2,167.0,988.0,9.0,0.05389221556886228,Hills flat finish,Flat,0.8091983663373951,43.31,Sprint of large group,Large group sprint,838.0
Giro,2018,3,3,229.0,1771.0,16.0,0.06986899563318777,Hills flat finish,Flat,0.7437283717207286,45.47,Sprint of large group,Large group sprint,838.0
Giro,2018,4,4,202.0,3428.0,111.0,0.5495049504950495,Hills uphill finish,Medium_Mountain,0.8294773809523811,38.17,Sprint of large group,Large group sprint,838.0
Giro,2018,5,5,153.0,2237.0,97.0,0.6339869281045751,Hills uphill finish,Hilly_Difficult,0.4798363095238094,37.23,Sprint of large group,Large group sprint,838.0
Giro,2018,6,6,164.0,3307.0,241.0,1.4695121951219512,Mountains uphill finish,Mountain,0.40759126453611755,38.41,Sprint à deux,Sprint à deux,838.0
Giro,2018,7,7,159.0,1023.0,29.0,0.18238993710691823,Flat,Rolling,0.35982875457875474,42.32,Sprint of large group,Large group sprint,838.0
Giro,2018,8,8,209.0,3248.0,171.0,0.8181818181818182,Mountains uphill finish,Medium_Mountain,0.6306554625929625,40.25,2 km solo,Solo,838.0
Giro,2018,9,9,225.0,4034.0,240.0,1.0666666666666667,Mountains uphill finish,Mountain,0.4334025419025416,38.11,Sprint of small group,Small group sprint,838.0
Giro,2018,10,10,244.0,4133.0,118.0,0.48360655737704916,Hills flat finish,Mountain,0.4709943875568874,40.12,Sprint à deux,Sprint à deux,838.0
Giro,2018,11,11,156.0,2027.0,95.0,0.6089743589743589,Hills uphill finish,Hilly_Difficult,0.5514404761904759,45.46,1.3 km solo,Solo,838.0
Giro,2018,12,12,214.0,874.0,29.0,0.13551401869158877,Hills flat finish,Flat,0.819007608200623,44.34,Sprint of large group,Large group sprint,838.0
Giro,2018,13,13,180.0,429.0,10.0,0.05555555555555555,Flat,Flat,0.824182348901099,45.68,Sprint of large group,Large group sprint,838.0
Giro,2018,14,14,186.0,4477.0,473.0,2.543010752688172,Mountains uphill finish,Mountain,0.5551869718179662,34.28,4.2 km solo,Solo,838.0
Giro,2018,15,15,176.0,4112.0,264.0,1.5,Mountains flat finish,Mountain,0.5728569308550928,37.99,17 km solo,Solo,838.0
Giro,2018,17,17,155.0,2040.0,55.0,0.3548387096774194,Hills flat finish,Rolling,0.526343253968254,46.51,Sprint of large group,Large group sprint,838.0
Giro,2018,18,18,196.0,2314.0,185.0,0.9438775510204082,Mountains uphill finish,Hilly_Difficult,0.5283823076792902,39.77,0.5 km solo,Solo,838.0
Giro,2018,19,19,184.0,5216.0,313.0,1.701086956521739,Mountains uphill finish,High_Mountain,0.8946419827162864,35.34,80.2 km solo,Solo,838.0
Giro,2018,20,20,214.0,4254.0,351.0,1.6401869158878504,Mountains uphill finish,Mountain,0.6688523074148077,37.35,32 km solo,Solo,838.0
Giro,2018,21,21,115.0,897.0,20.0,0.17391304347826086,Flat,Rolling,0.46740270146520146,40.394,Sprint of large group,Large group sprint,838.0
Giro,2019,2,2,205.0,2242.0,69.0,0.33658536585365856,Hills flat finish,Rolling,0.5559725570052583,43.201,Sprint of 95 riders,Small group sprint,896.0
Giro,2019,3,3,220.0,1790.0,31.0,0.1409090909090909,Hills flat finish,Flat,0.677453820689115,40.827,Sprint of large group,Large group sprint,896.0
Giro,2019,4,4,235.0,2995.0,80.0,0.3404255319148936,Hills uphill finish,Rolling,0.4523745597679983,39.354,0.5 km solo,Solo,896.0
Giro,2019,5,5,140.0,2056.0,88.0,0.6285714285714286,Hills flat finish,Hilly_Difficult,0.4043839285714286,42.916,Sprint of large group,Large group sprint,896.0
Giro,2019,6,6,238.0,2881.0,99.0,0.41596638655462187,Hills flat finish,Rolling,0.48434066252489044,41.389,Sprint à deux,Sprint à deux,896.0
Giro,2019,7,7,185.0,2626.0,101.0,0.5459459459459459,Hills flat finish,Hilly_Difficult,0.8027661274419599,45.04,1.3 km solo,Solo,896.0
Giro,2019,8,8,239.0,1998.0,75.0,0.3138075313807531,Hills flat finish,Rolling,0.6345465868896069,41.743,Sprint of large group,Large group sprint,896.0
Giro,2019,10,10,145.0,160.0,1.0,0.006896551724137931,Flat,Flat,0.9166974206349207,40.256,Sprint of large group,Large group sprint,896.0
Giro,2019,11,11,221.0,476.0,0.0,0.0,Flat,Flat,0.8463616818230788,41.773,Sprint of large group,Large group sprint,896.0
